what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1500308585054
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1500308585056
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1500308585058
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1500308585058
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1500308585060
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1500308585064
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1500308585066
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1500308585069
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1500308585071
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1500308585073
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1500308585075
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1500308585075
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1500308585077
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1500308585079
os,sysinfo,,,"win32",1500308585088
arch,sysinfo,,,"x86_64",1500308585088
ws,sysinfo,,,"win32",1500308585088
locale,sysinfo,,,"en_CA",1500308585088
processors,sysinfo,,,"4",1500308585088
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1500308585088
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1500308585088
java.specification.name,sysinfo,,,"Java Platform API Specification",1500308585088
java.specification.vendor,sysinfo,,,"Oracle Corporation",1500308585088
java.specification.version,sysinfo,,,"1.8",1500308585088
java.vendor,sysinfo,,,"Oracle Corporation",1500308585088
java.version,sysinfo,,,"1.8.0_131",1500308585088
java.vm.info,sysinfo,,,"mixed mode",1500308585088
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1500308585088
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1500308585088
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1500308585088
java.vm.specification.version,sysinfo,,,"1.8",1500308585088
java.vm.vendor,sysinfo,,,"Oracle Corporation",1500308585088
java.vm.version,sysinfo,,,"25.131-b11",1500308585088
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1500308585144
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1500308585212
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1500308585258
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1500308585323
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1500308585345
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1500308585463
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1500308585481
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1500308585484
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1500308585489
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1500308585506
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1500308585618
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1500308585658
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1500308585661
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1500308586028
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1500308586045
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1500308586057
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1500308586063
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1500308586429
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1500308586492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308601492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308608881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308697326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308707158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308794043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308807286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308835880
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1500308838880
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1500308838956
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1500308838993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308843292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308865753
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1500308866228
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1500308866248
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1500308866373
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1500308866419
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1500308867620
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1500308867649
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1500308867746
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1500308867860
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1500308868113
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1500308868344
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1500308869086
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1500308869268
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1500308869524
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1500308869650
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1500308870260
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1500308870337
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1500308870350
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1500308871270
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1500308871328
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1500308871372
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1500308871424
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1500308871446
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1500308871450
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1500308871459
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1500308871615
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1500308871625
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1500308871669
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1500308871673
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1500308871930
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1500308872350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1500308895028
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1500308902588
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1500308902644
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1500308902866
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1500308903002
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1500308903035
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1500308903399
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1500308903410
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1500308903459
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1500308903534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308906752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308921212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308927420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308929069
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1500308931122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308938093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308946059
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1500308946832
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1500308946945
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1500308946959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308949768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308953057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308966574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308977979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500308978178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309000446
executed,command,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.deubg.ui.phpexeShortcut.run",1500309000476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309005668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309012528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309012624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309026270
executed,command,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.deubg.ui.phpexeShortcut.run",1500309026295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309029133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309034771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309039606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309042613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309044141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309046853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309046868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309048510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309048594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309055061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309057209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309060101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309060126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309061267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309061376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309079754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309081393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309081499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309091222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309096633
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1500309096702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309096727
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1500309096823
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1500309096860
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1500309097419
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1500309097425
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1500309097433
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1500309097484
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1500309097502
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1500309097535
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1500309097538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309097839
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500309098014
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1500309100046
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1500309100186
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1500309100188
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1500309100188
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1500309100193
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1500309100196
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1500309100203
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1500309100205
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1500309100207
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1500309100210
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1500309100210
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1500309100210
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1500309100217
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1500309100221
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1500309100222
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1500309100251
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1500309100272
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1500309100275
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1500309100277
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1500309100279
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1500309100283
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1500309100286
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1500309100286
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1500309100286
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1500309100287
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1500309100287
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1500309100287
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1500309100290
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1500309100293
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1500309100295
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1500309100343
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1500309100346
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1500309100346
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1500309100348
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1500309100374
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1500309100377
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1500309100378
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1500309100378
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1500309100378
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1500309100378
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1500309100381
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1500309100384
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1500309100384
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1500309100386
